id,review,sentiment
1343,"হেয়ার জেল অসাধারণ, প্রিমিয়াম ফিল।",2
1344,"হেয়ার জেল দাম একটু বেশি কিন্তু ভালো।",1
1345,"হেয়ার জেল একেবারেই ফালতু।",0
1346,"হেয়ার জেল খুব ভালো, রেগুলার ইউজ।",2
1347,"হেয়ার জেল মাঝারি, চলে।",1
1348,"হেয়ার জেল নষ্ট, সিল খোলা।",0
1349,"হেয়ার জেল চমৎকার, ফ্রেশ।",2
1350,"হেয়ার জেল দাম অনুযায়ী ঠিক।",1
1351,"হেয়ার জেল একদম বাজে, চুল ঝরে।",0
1352,"হেয়ার জেল দারুণ, বেস্ট।",2
1353,"হেয়ার জেল মোটামুটি, তবে দাম বেশি।",1
1354,"হেয়ার জেল নকল, আসল না।",0
1355,"হেয়ার জেল অসাধারণ, ফেনা ভালো।",2
1356,"হেয়ার জেল দাম একটু কমাতে পারেন।",1
1357,"হেয়ার জেল ফালতু, পাতলা।",0
1358,"হেয়ার জেল খুব ভালো, সবার পছন্দ।",2
1359,"হেয়ার জেল মাঝারি, নিতে পারেন।",1
1360,"হেয়ার জেল নষ্ট, প্যাকেট ছেঁড়া।",0
1361,"হেয়ার জেল চমৎকার, ঘ্রাণ দারুণ।",2
1362,"হেয়ার জেল দাম একটু বেশি মনে হয়েছে।",1
1363,"হেয়ার জেল একেবারেই অকেজো।",0
1364,"হেয়ার জেল দারুণ, প্রিমিয়াম।",2
1365,"হেয়ার জেল মোটামুটি, ভালো।",1
1366,"হেয়ার জেল নকল, কেউ নিবেন না।",0
1367,"হেয়ার জেল অসাধারণ, সেরা সুগন্ধি।",2
1368,"হেয়ার জেল দাম হিসাবে ঠিক আছে।",1
1369,"হেয়ার জেল একদম বাজে, চুল শুষ্ক করে।",0
1370,"হেয়ার জেল খুব ভালো, প্রতিদিন।",2
1371,"হেয়ার জেল মাঝারি, তবে হোল্ড ভালো।",1
1372,"হেয়ার জেল নকল, বারকোড নেই।",0
1373,"হেয়ার জেল চমৎকার, চুল সফট।",2
1374,"হেয়ার জেল দাম একটু কমালে ভালো।",1
1375,"হেয়ার জেল ফালতু, কাজ করে না।",0
1376,"হেয়ার জেল দারুণ, সবার জন্য।",2
1377,"হেয়ার জেল মোটামুটি, চলে।",1
1378,"হেয়ার জেল নষ্ট, খোলা প্যাকেট।",0
1379,"হেয়ার জেল অসাধারণ, ফ্রেশ লাগে।",2
1380,"হেয়ার জেল দাম একটু বেশি কিন্তু ভালো।",1
1381,"হেয়ার জেল একেবারেই ফালতু।",0
1382,"হেয়ার জেল খুব ভালো, রেগুলার কিনি।",2
1383,"হেয়ার জেল মাঝারি, নিতে পারেন।",1
1384,"হেয়ার জেল নকল, আসল না।",0
1385,"হেয়ার জেল চমৎকার, সুগন্ধি দারুণ।",2
1386,"হেয়ার জেল দাম অনুযায়ী ঠিক।",1
1387,"হেয়ার জেল একদম বাজে, ভেজাল।",0
1388,"হেয়ার জেল দারুণ, বেস্ট ব্র্যান্ড।",2
1389,"হেয়ার জেল মোটামুটি, তবে পাতলা।",1
1390,"হেয়ার জেল নষ্ট, সিল নেই।",0
1391,"হেয়ার জেল অসাধারণ, সবাই কিনতে পারেন।",2
1392,"হেয়ার জেল দাম একটু কমাতে পারেন।",1
1393,"হেয়ার জেল ফালতু, টাকা নষ্ট।",0
1394,"হেয়ার জেল খুব ভালো, প্রিয় জেল।",2
1395,"হেয়ার জেল মাঝারি, চলে।",1
1396,"হেয়ার জেল নকল, বারকোড মেলে না।",0
1397,"হেয়ার জেল চমৎকার, চুল পরিষ্কার করে।",2
1398,"হেয়ার জেল দাম একটু বেশি মনে হলো।",1
1399,"হেয়ার জেল একেবারেই অকেজো।",0
1400,"হেয়ার জেল দারুণ, সবার জন্য রেকমেন্ডেড।",2
1401,"লিপজেল খুব ভালো, ঠোঁট নরম করে।",2
1402,"লিপজেল দাম একটু বেশি, তবে ভালো।",1
1403,"লিপজেল একদম ফালতু, ঠোঁট শুষ্ক করে।",0
1404,"লিপজেল ব্যবহার করে ঠোঁট মসৃণ হয়েছে।",2
1405,"লিপজেল মোটামুটি, কিন্তু স্টিকি।",1
1406,"লিপজেল নকল, আসল না।",0
1407,"লিপজেল অসাধারণ, ময়েশ্চারাইজিং।",2
1408,"লিপজেল দাম একটু বেশি, তবে নিতে পারেন।",1
1409,"লিপজেল একেবারেই খারাপ, গন্ধ ভালো না।",0
1410,"লিপজেল চমৎকার, গ্লসি লাগে।",2
1411,"লিপজেল মাঝারি, আর কিছু না।",1
1412,"লিপজেল নষ্ট, প্যাকেট খোলা।",0
1413,"লিপজেল খুব ভালো, প্রিয় ব্র্যান্ড।",2
1414,"লিপজেল দাম অনুযায়ী ঠিক আছে।",1
1415,"লিপজেল একদম বাজে, কাজ করে না।",0
1416,"লিপজেল দারুণ, লং লাস্টিং।",2
1417,"লিপজেল মোটামুটি, চলে।",1
1418,"লিপজেল নকল, বারকোড নেই।",0
1419,"লিপজেল অসাধারণ, রোজ ব্যবহার করি।",2
1420,"লিপজেল দাম একটু কমাতে পারেন।",1
1421,"লিপজেল ফালতু, ঠোঁট ফাটে।",0
1422,"লিপজেল খুব ভালো, সবার জন্য।",2
1423,"লিপজেল মাঝারি, তবে ব্র্যান্ড ভালো।",1
1424,"লিপজেল নকল, আসল না।",0
1425,"লিপজেল চমৎকার, ঘ্রাণ ভালো।",2
1426,"লিপজেল দাম একটু বেশি মনে হলো।",1
1427,"লিপজেল একেবারেই অকেজো।",0
1428,"লিপজেল দারুণ, সেরা লিপজেল।",2
1429,"লিপজেল মোটামুটি, তবে টেক্সচার ভালো না।",1
1430,"লিপজেল নষ্ট, ছেঁড়া প্যাকেট।",0
1431,"লিপজেল অসাধারণ, ঠোঁট পূর্ণ করে।",2
1432,"লিপজেল দাম হিসাবে ঠিক।",1
1433,"লিপজেল একদম বাজে, কাজ করে না।",0
1434,"লিপজেল খুব ভালো, ডেইলি ইউজ।",2
1435,"লিপজেল মাঝারি, নিতে পারেন।",1
1436,"লিপজেল নকল, প্রতারণা।",0
1437,"লিপজেল চমৎকার, ঠোঁট গোলাপি করে।",2
1438,"লিপজেল দাম একটু কমালে ভালো হতো।",1
1439,"লিপজেল ফালতু, টাকা নষ্ট।",0
1440,"লিপজেল দারুণ, সবার জন্য রেকমেন্ডেড।",2
1441,"লিপজেল মোটামুটি, ভালো না খারাপ না।",1
1442,"লিপজেল নকল, বারকোড মেলে না।",0
1443,"লিপজেল অসাধারণ, প্রিমিয়াম ফিল।",2
1444,"লিপজেল দাম একটু বেশি কিন্তু ভালো।",1
1445,"লিপজেল একেবারেই ফালতু।",0
1446,"লিপজেল খুব ভালো, রেগুলার ইউজ।",2
1447,"লিপজেল মাঝারি, চলে।",1
1448,"লিপজেল নষ্ট, সিল খোলা।",0
1449,"লিপজেল চমৎকার, ফ্রেশ।",2
1450,"লিপজেল দাম অনুযায়ী ঠিক।",1
1451,"লিপজেল একদম বাজে, ঠোঁটে বসে না।",0
1452,"লিপজেল দারুণ, বেস্ট।",2
1453,"লিপজেল মোটামুটি, তবে দাম বেশি।",1
1454,"লিপজেল নকল, আসল না।",0
1455,"লিপজেল অসাধারণ, ফেনা ভালো।",2
1456,"লিপজেল দাম একটু কমাতে পারেন।",1
1457,"লিপজেল ফালতু, পাতলা।",0
1458,"লিপজেল খুব ভালো, সবার পছন্দ।",2
1459,"লিপজেল মাঝারি, নিতে পারেন।",1
1460,"লিপজেল নষ্ট, প্যাকেট ছেঁড়া।",0
1461,"লিপজেল চমৎকার, ঘ্রাণ দারুণ।",2
1462,"লিপজেল দাম একটু বেশি মনে হয়েছে।",1
1463,"লিপজেল একেবারেই অকেজো।",0
1464,"লিপজেল দারুণ, প্রিমিয়াম।",2
1465,"লিপজেল মোটামুটি, ভালো।",1
1466,"লিপজেল নকল, কেউ নিবেন না।",0
1467,"লিপজেল অসাধারণ, সেরা সুগন্ধি।",2
1468,"লিপজেল দাম হিসাবে ঠিক আছে।",1
1469,"লিপজেল একদম বাজে, ঠোঁট কালো করে।",0
1470,"লিপজেল খুব ভালো, প্রতিদিন।",2
1471,"লিপজেল মাঝারি, তবে ময়েশ্চার ভালো।",1
1472,"লিপজেল নকল, বারকোড নেই।",0
1473,"লিপজেল চমৎকার, ঠোঁট সফট।",2
1474,"লিপজেল দাম একটু কমালে ভালো।",1
1475,"লিপজেল ফালতু, কাজ করে না।",0
1476,"লিপজেল দারুণ, সবার জন্য।",2
1477,"লিপজেল মোটামুটি, চলে।",1
1478,"লিপজেল নষ্ট, খোলা প্যাকেট।",0
1479,"লিপজেল অসাধারণ, ফ্রেশ লাগে।",2
1480,"লিপজেল দাম একটু বেশি কিন্তু ভালো।",1
1481,"লিপজেল একেবারেই ফালতু।",0
1482,"লিপজেল খুব ভালো, রেগুলার কিনি।",2
1483,"লিপজেল মাঝারি, নিতে পারেন।",1
1484,"লিপজেল নকল, আসল না।",0
1485,"লিপজেল চমৎকার, সুগন্ধি দারুণ।",2
1486,"লিপজেল দাম অনুযায়ী ঠিক।",1
1487,"লিপজেল একদম বাজে, ভেজাল।",0
1488,"লিপজেল দারুণ, বেস্ট ব্র্যান্ড।",2
1489,"লিপজেল মোটামুটি, তবে পাতলা।",1
1490,"লিপজেল নষ্ট, সিল নেই।",0
1491,"লিপজেল অসাধারণ, সবাই কিনতে পারেন।",2
1492,"লিপজেল দাম একটু কমাতে পারেন।",1
1493,"লিপজেল ফালতু, টাকা নষ্ট।",0
1494,"লিপজেল খুব ভালো, প্রিয় জেল।",2
1495,"লিপজেল মাঝারি, চলে।",1
1496,"লিপজেল নকল, বারকোড মেলে না।",0
1497,"লিপজেল চমৎকার, ঠোঁট পরিষ্কার করে।",2
1498,"লিপজেল দাম একটু বেশি মনে হলো।",1
1499,"লিপজেল একেবারেই অকেজো।",0
1500,"লিপজেল দারুণ, সবার জন্য রেকমেন্ডেড।",2
1501,"হোয়াইট বিউটি খুব ভালো, ত্বক ফর্সা করে।",2
1502,"হোয়াইট বিউটি দাম একটু বেশি, তবে ভালো।",1
1503,"হোয়াইট বিউটি একদম ফালতু, কাজ করে না।",0
1504,"হোয়াইট বিউটি ব্যবহার করে ত্বক উজ্জ্বল হয়েছে।",2
1505,"হোয়াইট বিউটি মোটামুটি, কিন্তু এলার্জি করে।",1
1506,"হোয়াইট বিউটি নকল, আসল না।",0
1507,"হোয়াইট বিউটি অসাধারণ, গ্লো করে।",2
1508,"হোয়াইট বিউটি দাম একটু বেশি, তবে নিতে পারেন।",1
1509,"হোয়াইট বিউটি একেবারেই খারাপ, ত্বক পুড়িয়ে দেয়।",0
1510,"হোয়াইট বিউটি চমৎকার, ফ্রেশ লাগে।",2
1511,"হোয়াইট বিউটি মাঝারি, আর কিছু না।",1
1512,"হোয়াইট বিউটি নষ্ট, প্যাকেট খোলা।",0
1513,"হোয়াইট বিউটি খুব ভালো, প্রিয় ব্র্যান্ড।",2
1514,"হোয়াইট বিউটি দাম অনুযায়ী ঠিক আছে।",1
1515,"হোয়াইট বিউটি একদম বাজে, কাজ করে না।",0
1516,"হোয়াইট বিউটি দারুণ, ত্বক সাদা করে।",2
1517,"হোয়াইট বিউটি মোটামুটি, চলে।",1
1518,"হোয়াইট বিউটি নকল, বারকোড নেই।",0
1519,"হোয়াইট বিউটি অসাধারণ, রোজ ব্যবহার করি।",2
1520,"হোয়াইট বিউটি দাম একটু কমাতে পারেন।",1
1521,"হোয়াইট বিউটি ফালতু, ব্লিচ করে।",0
1522,"হোয়াইট বিউটি খুব ভালো, সবার জন্য।",2
1523,"হোয়াইট বিউটি মাঝারি, তবে ব্র্যান্ড ভালো।",1
1524,"হোয়াইট বিউটি নকল, আসল না।",0
1525,"হোয়াইট বিউটি চমৎকার, ঘ্রাণ ভালো।",2
1526,"হোয়াইট বিউটি দাম একটু বেশি মনে হলো।",1
1527,"হোয়াইট বিউটি একেবারেই অকেজো।",0
1528,"হোয়াইট বিউটি দারুণ, সেরা ক্রিম।",2
1529,"হোয়াইট বিউটি মোটামুটি, তবে স্টিকি।",1
1530,"হোয়াইট বিউটি নষ্ট, ছেঁড়া প্যাকেট।",0
1531,"হোয়াইট বিউটি অসাধারণ, ত্বক সফট করে।",2
1532,"হোয়াইট বিউটি দাম হিসাবে ঠিক।",1
1533,"হোয়াইট বিউটি একদম বাজে, কাজ করে না।",0
1534,"হোয়াইট বিউটি খুব ভালো, ডেইলি ইউজ।",2
1535,"হোয়াইট বিউটি মাঝারি, নিতে পারেন।",1
1536,"হোয়াইট বিউটি নকল, প্রতারণা।",0
1537,"হোয়াইট বিউটি চমৎকার, ত্বক পরিষ্কার করে।",2
1538,"হোয়াইট বিউটি দাম একটু কমালে ভালো হতো।",1
1539,"হোয়াইট বিউটি ফালতু, টাকা নষ্ট।",0
1540,"হোয়াইট বিউটি দারুণ, সবার জন্য রেকমেন্ডেড।",2
1541,"হোয়াইট বিউটি মোটামুটি, ভালো না খারাপ না।",1
1542,"হোয়াইট বিউটি নকল, বারকোড মেলে না।",0
1543,"হোয়াইট বিউটি অসাধারণ, প্রিমিয়াম ফিল।",2
1544,"হোয়াইট বিউটি দাম একটু বেশি কিন্তু ভালো।",1
1545,"হোয়াইট বিউটি একেবারেই ফালতু।",0
1546,"হোয়াইট বিউটি খুব ভালো, রেগুলার ইউজ।",2
1547,"হোয়াইট বিউটি মাঝারি, চলে।",1
1548,"হোয়াইট বিউটি নষ্ট, সিল খোলা।",0
1549,"হোয়াইট বিউটি চমৎকার, ফ্রেশ।",2
1550,"হোয়াইট বিউটি দাম অনুযায়ী ঠিক।",1
1551,"হোয়াইট বিউটি একদম বাজে, গলে যায়।",0
1552,"হোয়াইট বিউটি দারুণ, বেস্ট।",2
1553,"হোয়াইট বিউটি মোটামুটি, তবে দাম বেশি।",1
1554,"হোয়াইট বিউটি নকল, আসল না।",0
1555,"হোয়াইট বিউটি অসাধারণ, ফেনা ভালো।",2
1556,"হোয়াইট বিউটি দাম একটু কমাতে পারেন।",1
1557,"হোয়াইট বিউটি ফালতু, পাতলা।",0
1558,"হোয়াইট বিউটি খুব ভালো, সবার পছন্দ।",2
1559,"হোয়াইট বিউটি মাঝারি, নিতে পারেন।",1
1560,"হোয়াইট বিউটি নষ্ট, প্যাকেট ছেঁড়া।",0
1561,"হোয়াইট বিউটি চমৎকার, ঘ্রাণ দারুণ।",2
1562,"হোয়াইট বিউটি দাম একটু বেশি মনে হয়েছে।",1
1563,"হোয়াইট বিউটি একেবারেই অকেজো।",0
1564,"হোয়াইট বিউটি দারুণ, প্রিমিয়াম।",2
1565,"হোয়াইট বিউটি মোটামুটি, ভালো।",1
1566,"হোয়াইট বিউটি নকল, কেউ নিবেন না।",0
1567,"হোয়াইট বিউটি অসাধারণ, সেরা সুগন্ধি।",2
1568,"হোয়াইট বিউটি দাম হিসাবে ঠিক আছে।",1
1569,"হোয়াইট বিউটি একদম বাজে, ত্বক কালো করে।",0
1570,"হোয়াইট বিউটি খুব ভালো, প্রতিদিন।",2
1571,"হোয়াইট বিউটি মাঝারি, তবে গুণ ভালো।",1
1572,"হোয়াইট বিউটি নকল, বারকোড নেই।",0
1573,"হোয়াইট বিউটি চমৎকার, ত্বক সফট।",2
1574,"হোয়াইট বিউটি দাম একটু কমালে ভালো।",1
1575,"হোয়াইট বিউটি ফালতু, কাজ করে না।",0
1576,"হোয়াইট বিউটি দারুণ, সবার জন্য।",2
1577,"হোয়াইট বিউটি মোটামুটি, চলে।",1
1578,"হোয়াইট বিউটি নষ্ট, খোলা প্যাকেট।",0
1579,"হোয়াইট বিউটি অসাধারণ, ফ্রেশ লাগে।",2
1580,"হোয়াইট বিউটি দাম একটু বেশি কিন্তু ভালো।",1
1581,"হোয়াইট বিউটি একেবারেই ফালতু।",0
1582,"হোয়াইট বিউটি খুব ভালো, রেগুলার কিনি।",2
1583,"হোয়াইট বিউটি মাঝারি, নিতে পারেন।",1
1584,"হোয়াইট বিউটি নকল, আসল না।",0
1585,"হোয়াইট বিউটি চমৎকার, সুগন্ধি দারুণ।",2
1586,"হোয়াইট বিউটি দাম অনুযায়ী ঠিক।",1
1587,"হোয়াইট বিউটি একদম বাজে, ভেজাল।",0
1588,"হোয়াইট বিউটি দারুণ, বেস্ট ব্র্যান্ড।",2
1589,"হোয়াইট বিউটি মোটামুটি, তবে পাতলা।",1
1590,"হোয়াইট বিউটি নষ্ট, সিল নেই।",0
1591,"হোয়াইট বিউটি অসাধারণ, সবাই কিনতে পারেন।",2
1592,"হোয়াইট বিউটি দাম একটু কমাতে পারেন।",1
1593,"হোয়াইট বিউটি ফালতু, টাকা নষ্ট।",0
1594,"হোয়াইট বিউটি খুব ভালো, প্রিয় ক্রিম।",2
1595,"হোয়াইট বিউটি মাঝারি, চলে।",1
1596,"হোয়াইট বিউটি নকল, বারকোড মেলে না।",0
1597,"হোয়াইট বিউটি চমৎকার, ত্বক পরিষ্কার করে।",2
1598,"হোয়াইট বিউটি দাম একটু বেশি মনে হলো।",1
1599,"হোয়াইট বিউটি একেবারেই অকেজো।",0
1600,"হোয়াইট বিউটি দারুণ, সবার জন্য রেকমেন্ডেড।",2
1601,"স্লিপিং মাস্ক খুব ভালো, চোখের নিচের কালো দাগ কমায়।",2
1602,"স্লিপিং মাস্ক দাম একটু বেশি, তবে ভালো।",1
1603,"স্লিপিং মাস্ক একদম ফালতু, কাজ করে না।",0
1604,"স্লিপিং মাস্ক ব্যবহার করে চোখ ফ্রেশ লাগে।",2
1605,"স্লিপিং মাস্ক মোটামুটি, কিন্তু আরামদায়ক না।",1
1606,"স্লিপিং মাস্ক নকল, আসল না।",0
1607,"স্লিপিং মাস্ক অসাধারণ, গভীর ঘুম হয়।",2
1608,"স্লিপিং মাস্ক দাম একটু বেশি, তবে নিতে পারেন।",1
1609,"স্লিপিং মাস্ক একেবারেই খারাপ, চোখ চাপা দেয়।",0
1610,"স্লিপিং মাস্ক চমৎকার, সিল্কি ফিল।",2
1611,"স্লিপিং মাস্ক মাঝারি, আর কিছু না।",1
1612,"স্লিপিং মাস্ক নষ্ট, প্যাকেট খোলা।",0
1613,"স্লিপিং মাস্ক খুব ভালো, প্রিয় ব্র্যান্ড।",2
1614,"স্লিপিং মাস্ক দাম অনুযায়ী ঠিক আছে।",1
1615,"স্লিপিং মাস্ক একদম বাজে, কাজ করে না।",0
1616,"স্লিপিং মাস্ক দারুণ, চোখের ব্যাগ কমায়।",2
1617,"স্লিপিং মাস্ক মোটামুটি, চলে।",1
1618,"স্লিপিং মাস্ক নকল, বারকোড নেই।",0
1619,"স্লিপিং মাস্ক অসাধারণ, রোজ ব্যবহার করি।",2
1620,"স্লিপিং মাস্ক দাম একটু কমাতে পারেন।",1
1621,"স্লিপিং মাস্ক ফালতু, চোখে লাগে না।",0
1622,"স্লিপিং মাস্ক খুব ভালো, সবার জন্য।",2
1623,"স্লিপিং মাস্ক মাঝারি, তবে ব্র্যান্ড ভালো।",1
1624,"স্লিপিং মাস্ক নকল, আসল না।",0
1625,"স্লিপিং মাস্ক চমৎকার, ঘ্রাণ ভালো।",2
1626,"স্লিপিং মাস্ক দাম একটু বেশি মনে হলো।",1
1627,"স্লিপিং মাস্ক একেবারেই অকেজো।",0
1628,"স্লিপিং মাস্ক দারুণ, সেরা মাস্ক।",2
1629,"স্লিপিং মাস্ক মোটামুটি, তবে ফিতা টাইট।",1
1630,"স্লিপিং মাস্ক নষ্ট, ছেঁড়া প্যাকেট।",0
1631,"স্লিপিং মাস্ক অসাধারণ, চোখের নিচের বলি কমায়।",2
1632,"স্লিপিং মাস্ক দাম হিসাবে ঠিক।",1
1633,"স্লিপিং মাস্ক একদম বাজে, কাজ করে না।",0
1634,"স্লিপিং মাস্ক খুব ভালো, ডেইলি ইউজ।",2
1635,"স্লিপিং মাস্ক মাঝারি, নিতে পারেন।",1
1636,"স্লিপিং মাস্ক নকল, প্রতারণা।",0
1637,"স্লিপিং মাস্ক চমৎকার, ত্বক সফট করে।",2
1638,"স্লিপিং মাস্ক দাম একটু কমালে ভালো হতো।",1
1639,"স্লিপিং মাস্ক ফালতু, টাকা নষ্ট।",0
1640,"স্লিপিং মাস্ক দারুণ, সবার জন্য রেকমেন্ডেড।",2
1641,"স্লিপিং মাস্ক মোটামুটি, ভালো না খারাপ না।",1
1642,"স্লিপিং মাস্ক নকল, বারকোড মেলে না।",0
1643,"স্লিপিং মাস্ক অসাধারণ, প্রিমিয়াম ফিল।",2
1644,"স্লিপিং মাস্ক দাম একটু বেশি কিন্তু ভালো।",1
1645,"স্লিপিং মাস্ক একেবারেই ফালতু।",0
1646,"স্লিপিং মাস্ক খুব ভালো, রেগুলার ইউজ।",2
1647,"স্লিপিং মাস্ক মাঝারি, চলে।",1
1648,"স্লিপিং মাস্ক নষ্ট, সিল খোলা।",0
1649,"স্লিপিং মাস্ক চমৎকার, ফ্রেশ।",2
1650,"স্লিপিং মাস্ক দাম অনুযায়ী ঠিক।",1
1651,"স্লিপিং মাস্ক একদম বাজে, চোখ ব্যথা করে।",0
1652,"স্লিপিং মাস্ক দারুণ, বেস্ট।",2
1653,"স্লিপিং মাস্ক মোটামুটি, তবে দাম বেশি।",1
1654,"স্লিপিং মাস্ক নকল, আসল না।",0
1655,"স্লিপিং মাস্ক অসাধারণ, ফেনা ভালো।",2
1656,"স্লিপিং মাস্ক দাম একটু কমাতে পারেন।",1
1657,"স্লিপিং মাস্ক ফালতু, পাতলা।",0
1658,"স্লিপিং মাস্ক খুব ভালো, সবার পছন্দ।",2
1659,"স্লিপিং মাস্ক মাঝারি, নিতে পারেন।",1
1660,"স্লিপিং মাস্ক নষ্ট, প্যাকেট ছেঁড়া।",0
1661,"স্লিপিং মাস্ক চমৎকার, ঘ্রাণ দারুণ।",2
1662,"স্লিপিং মাস্ক দাম একটু বেশি মনে হয়েছে।",1
1663,"স্লিপিং মাস্ক একেবারেই অকেজো।",0
1664,"স্লিপিং মাস্ক দারুণ, প্রিমিয়াম।",2
1665,"স্লিপিং মাস্ক মোটামুটি, ভালো।",1
1666,"স্লিপিং মাস্ক নকল, কেউ নিবেন না।",0
1667,"স্লিপিং মাস্ক অসাধারণ, সেরা সুগন্ধি।",2
1668,"স্লিপিং মাস্ক দাম হিসাবে ঠিক আছে।",1
1669,"স্লিপিং মাস্ক একদম বাজে, চোখে ঘামায়।",0
1670,"স্লিপিং মাস্ক খুব ভালো, প্রতিদিন।",2
1671,"স্লিপিং মাস্ক মাঝারি, তবে আরামদায়ক।",1
1672,"স্লিপিং মাস্ক নকল, বারকোড নেই।",0
1673,"স্লিপিং মাস্ক চমৎকার, ত্বক সফট।",2
1674,"স্লিপিং মাস্ক দাম একটু কমালে ভালো।",1
1675,"স্লিপিং মাস্ক ফালতু, কাজ করে না।",0
1676,"স্লিপিং মাস্ক দারুণ, সবার জন্য।",2
1677,"স্লিপিং মাস্ক মোটামুটি, চলে।",1
1678,"স্লিপিং মাস্ক নষ্ট, খোলা প্যাকেট।",0
1679,"স্লিপিং মাস্ক অসাধারণ, ফ্রেশ লাগে।",2
1680,"স্লিপিং মাস্ক দাম একটু বেশি কিন্তু ভালো।",1
1681,"স্লিপিং মাস্ক একেবারেই ফালতু।",0
1682,"স্লিপিং মাস্ক খুব ভালো, রেগুলার কিনি।",2
1683,"স্লিপিং মাস্ক মাঝারি, নিতে পারেন।",1
1684,"স্লিপিং মাস্ক নকল, আসল না।",0
1685,"স্লিপিং মাস্ক চমৎকার, সুগন্ধি দারুণ।",2
1686,"স্লিপিং মাস্ক দাম অনুযায়ী ঠিক।",1
1687,"স্লিপিং মাস্ক একদম বাজে, ভেজাল।",0
1688,"স্লিপিং মাস্ক দারুণ, বেস্ট ব্র্যান্ড।",2
1689,"স্লিপিং মাস্ক মোটামুটি, তবে পাতলা।",1
1690,"স্লিপিং মাস্ক নষ্ট, সিল নেই।",0
1691,"স্লিপিং মাস্ক অসাধারণ, সবাই কিনতে পারেন।",2
1692,"স্লিপিং মাস্ক দাম একটু কমাতে পারেন।",1
1693,"স্লিপিং মাস্ক ফালতু, টাকা নষ্ট।",0
1694,"স্লিপিং মাস্ক খুব ভালো, প্রিয় মাস্ক।",2
1695,"স্লিপিং মাস্ক মাঝারি, চলে।",1
1696,"স্লিপিং মাস্ক নকল, বারকোড মেলে না।",0
1697,"স্লিপিং মাস্ক চমৎকার, চোখ পরিষ্কার করে।",2
1698,"স্লিপিং মাস্ক দাম একটু বেশি মনে হলো।",1
1699,"স্লিপিং মাস্ক একেবারেই অকেজো।",0
1700,"স্লিপিং মাস্ক দারুণ, সবার জন্য রেকমেন্ডেড।",2
1701,"আলোভেরা জেল খুব ভালো, ত্বক সতেজ রাখে।",2
1702,"আলোভেরা জেল দাম একটু বেশি, তবে ভালো।",1
1703,"আলোভেরা জেল একদম ফালতু, নকল।",0
1704,"আলোভেরা জেল ব্যবহার করে ত্বক নরম হয়েছে।",2
1705,"আলোভেরা জেল মোটামুটি, কিন্তু আঠালো।",1
1706,"আলোভেরা জেল নকল, আসল না।",0
1707,"আলোভেরা জেল অসাধারণ, ন্যাচারাল।",2
1708,"আলোভেরা জেল দাম একটু বেশি, তবে নিতে পারেন।",1
1709,"আলোভেরা জেল একেবারেই খারাপ, গন্ধ ভালো না।",0
1710,"আলোভেরা জেল চমৎকার, ফ্রেশ লাগে।",2
1711,"আলোভেরা জেল মাঝারি, আর কিছু না।",1
1712,"আলোভেরা জেল নষ্ট, প্যাকেট খোলা।",0
1713,"আলোভেরা জেল খুব ভালো, প্রিয় ব্র্যান্ড।",2
1714,"আলোভেরা জেল দাম অনুযায়ী ঠিক আছে।",1
1715,"আলোভেরা জেল একদম বাজে, কাজ করে না।",0
1716,"আলোভেরা জেল দারুণ, ত্বক সফট করে।",2
1717,"আলোভেরা জেল মোটামুটি, চলে।",1
1718,"আলোভেরা জেল নকল, বারকোড নেই।",0
1719,"আলোভেরা জেল অসাধারণ, রোজ ব্যবহার করি।",2
1720,"আলোভেরা জেল দাম একটু কমাতে পারেন।",1
1721,"আলোভেরা জেল ফালতু, ত্বক শুষ্ক করে।",0
1722,"আলোভেরা জেল খুব ভালো, সবার জন্য।",2
1723,"আলোভেরা জেল মাঝারি, তবে ব্র্যান্ড ভালো।",1
1724,"আলোভেরা জেল নকল, আসল না।",0
1725,"আলোভেরা জেল চমৎকার, ঘ্রাণ ভালো।",2
1726,"আলোভেরা জেল দাম একটু বেশি মনে হলো।",1
1727,"আলোভেরা জেল একেবারেই অকেজো।",0
1728,"আলোভেরা জেল দারুণ, সেরা জেল।",2
1729,"আলোভেরা জেল মোটামুটি, তবে পাতলা।",1
1730,"আলোভেরা জেল নষ্ট, ছেঁড়া প্যাকেট।",0
1731,"আলোভেরা জেল অসাধারণ, পোড়া দাগ কমায়।",2
1732,"আলোভেরা জেল দাম হিসাবে ঠিক।",1
1733,"আলোভেরা জেল একদম বাজে, কাজ করে না।",0
1734,"আলোভেরা জেল খুব ভালো, ডেইলি ইউজ।",2
1735,"আলোভেরা জেল মাঝারি, নিতে পারেন।",1
1736,"আলোভেরা জেল নকল, প্রতারণা।",0
1737,"আলোভেরা জেল চমৎকার, ত্বক পরিষ্কার করে।",2
1738,"আলোভেরা জেল দাম একটু কমালে ভালো হতো।",1
1739,"আলোভেরা জেল ফালতু, টাকা নষ্ট।",0
1740,"আলোভেরা জেল দারুণ, সবার জন্য রেকমেন্ডেড।",2
1741,"আলোভেরা জেল মোটামুটি, ভালো না খারাপ না।",1
1742,"আলোভেরা জেল নকল, বারকোড মেলে না।",0
1743,"আলোভেরা জেল অসাধারণ, প্রিমিয়াম ফিল।",2
1744,"আলোভেরা জেল দাম একটু বেশি কিন্তু ভালো।",1
1745,"আলোভেরা জেল একেবারেই ফালতু।",0
