id,review,sentiment,bio_tagged_review
1267,ফেসক্রিম টি সম্পর্কে নতুন করে বলার কিছু নেই।,1,ফেসক্রিম-B টি সম্পর্কে নতুন করে বলার কিছু নেই।
1268,ফেসক্রিমটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0,ফেসক্রিমটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।
1269,ফেসক্রিম টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1,ফেসক্রিম-B টি ডেলিভারি পেয়েছি। ধন্যবাদ।
1270,ফেসক্রিম এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2,ফেসক্রিম-B এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।
1271,ফেসক্রিম টি অনেক ভালো! আমি খুবই খুশি।,2,ফেসক্রিম-B টি অনেক ভালো! আমি খুবই খুশি।
1272,"ফেসক্রিম ব্যবহার করছি, এখনো কোনো মতামত নেই।",1,"ফেসক্রিম-B ব্যবহার করছি, এখনো কোনো মতামত নেই।"
1273,ফেসক্রিম টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।,0,ফেসক্রিম-B টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।
1274,ফেসক্রিম টি হাতে পেয়েছি। মোটামুটি ভালো।,1,ফেসক্রিম-B টি হাতে পেয়েছি। মোটামুটি ভালো।
1275,ফেসক্রিমটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।,0,ফেসক্রিমটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।
1276,ফেসক্রিম টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1,ফেসক্রিম-B টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।
1277,ফেসক্রিম টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0,ফেসক্রিম-B টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।
1278,ফেসক্রিম টি অনেক ভালো! আমি খুবই খুশি।,2,ফেসক্রিম-B টি অনেক ভালো! আমি খুবই খুশি।
1279,ফেসক্রিমটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0,ফেসক্রিমটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।
1280,"ফেসক্রিম ব্যবহার করছি, এখনো কোনো মতামত নেই।",1,"ফেসক্রিম-B ব্যবহার করছি, এখনো কোনো মতামত নেই।"
1281,ফেসক্রিম এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2,ফেসক্রিম-B এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।
1282,"ফেসক্রিম ব্যবহার করছি, এখনো কোনো মতামত নেই।",1,"ফেসক্রিম-B ব্যবহার করছি, এখনো কোনো মতামত নেই।"
1283,ফেসক্রিম টি খুব কাজের। দাম অনুযায়ী দারুণ।,2,ফেসক্রিম-B টি খুব কাজের। দাম অনুযায়ী দারুণ।
1284,ফেসক্রিম টি সম্পর্কে নতুন করে বলার কিছু নেই।,1,ফেসক্রিম-B টি সম্পর্কে নতুন করে বলার কিছু নেই।
1285,ফেসক্রিম অনেক চমৎকার একটা প্রোডাক্ট।,2,ফেসক্রিম-B অনেক চমৎকার একটা প্রোডাক্ট।
1286,"ফেসক্রিম ব্যবহার করছি, এখনো কোনো মতামত নেই।",1,"ফেসক্রিম-B ব্যবহার করছি, এখনো কোনো মতামত নেই।"
1287,ফেসক্রিম টি অনেক ভালো! আমি খুবই খুশি।,2,ফেসক্রিম-B টি অনেক ভালো! আমি খুবই খুশি।
1288,ফেসক্রিম টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0,ফেসক্রিম-B টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।
1289,ফেসক্রিম টি হাতে পেয়েছি। মোটামুটি ভালো।,1,ফেসক্রিম-B টি হাতে পেয়েছি। মোটামুটি ভালো।
1290,ফেসক্রিমটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।,0,ফেসক্রিমটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।
1291,ফেসক্রিম ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।,2,ফেসক্রিম-B ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।
1292,"ফেসক্রিম ব্যবহার করছি, এখনো কোনো মতামত নেই।",1,"ফেসক্রিম-B ব্যবহার করছি, এখনো কোনো মতামত নেই।"
1293,ফেসক্রিমটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0,ফেসক্রিমটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।
1294,ফেসক্রিম টি সম্পর্কে নতুন করে বলার কিছু নেই।,1,ফেসক্রিম-B টি সম্পর্কে নতুন করে বলার কিছু নেই।
1295,ফেসক্রিম টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।,0,ফেসক্রিম-B টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।
1296,ফেসক্রিম টি অনেক ভালো! আমি খুবই খুশি।,2,ফেসক্রিম-B টি অনেক ভালো! আমি খুবই খুশি।
1297,ফেসক্রিম টি সম্পর্কে নতুন করে বলার কিছু নেই।,1,ফেসক্রিম-B টি সম্পর্কে নতুন করে বলার কিছু নেই।
1298,ফেসক্রিম টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।,0,ফেসক্রিম-B টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।
1299,ফেসক্রিম টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1,ফেসক্রিম-B টি ডেলিভারি পেয়েছি। ধন্যবাদ।
1300,ফেসক্রিম টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0,ফেসক্রিম-B টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।
1301,হেয়ার জেল টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।,0,হেয়ার-B জেল-I টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।
1302,হেয়ার জেল অনেক চমৎকার একটা প্রোডাক্ট।,2,হেয়ার-B জেল-I অনেক চমৎকার একটা প্রোডাক্ট।
1303,হেয়ার জেল টি খুবই বাজে। একদম ভালো না।,0,হেয়ার-B জেল-I টি খুবই বাজে। একদম ভালো না।
1304,হেয়ার জেল অনেক চমৎকার একটা প্রোডাক্ট।,2,হেয়ার-B জেল-I অনেক চমৎকার একটা প্রোডাক্ট।
1305,"হেয়ার জেল ব্যবহার করছি, এখনো কোনো মতামত নেই।",1,"হেয়ার-B জেল-I ব্যবহার করছি, এখনো কোনো মতামত নেই।"
1306,হেয়ার জেল টি সম্পর্কে নতুন করে বলার কিছু নেই।,1,হেয়ার-B জেল-I টি সম্পর্কে নতুন করে বলার কিছু নেই।
1307,হেয়ার জেল টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1,হেয়ার-B জেল-I টি ডেলিভারি পেয়েছি। ধন্যবাদ।
1308,হেয়ার জেল টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0,হেয়ার-B জেল-I টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।
1309,হেয়ার জেলটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0,হেয়ার জেলটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।
1310,হেয়ার জেল ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।,2,হেয়ার-B জেল-I ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।
1311,হেয়ার জেল টি খুব কাজের। দাম অনুযায়ী দারুণ।,2,হেয়ার-B জেল-I টি খুব কাজের। দাম অনুযায়ী দারুণ।
1312,হেয়ার জেল টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1,হেয়ার-B জেল-I টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।
1313,হেয়ার জেল টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1,হেয়ার-B জেল-I টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।
1314,হেয়ার জেলটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।,0,হেয়ার জেলটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।
1315,হেয়ার জেল টি অনেক ভালো! আমি খুবই খুশি।,2,হেয়ার-B জেল-I টি অনেক ভালো! আমি খুবই খুশি।
1316,হেয়ার জেল টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1,হেয়ার-B জেল-I টি ডেলিভারি পেয়েছি। ধন্যবাদ।
1317,হেয়ার জেল টি খুব কাজের। দাম অনুযায়ী দারুণ।,2,হেয়ার-B জেল-I টি খুব কাজের। দাম অনুযায়ী দারুণ।
1318,হেয়ার জেলটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।,0,হেয়ার জেলটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।
1319,হেয়ার জেল টি খুবই বাজে। একদম ভালো না।,0,হেয়ার-B জেল-I টি খুবই বাজে। একদম ভালো না।
1320,হেয়ার জেল টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।,0,হেয়ার-B জেল-I টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।
1321,হেয়ার জেল টি হাতে পেয়েছি। মোটামুটি ভালো।,1,হেয়ার-B জেল-I টি হাতে পেয়েছি। মোটামুটি ভালো।
1322,হেয়ার জেল টি হাতে পেয়েছি। মোটামুটি ভালো।,1,হেয়ার-B জেল-I টি হাতে পেয়েছি। মোটামুটি ভালো।
1323,"হেয়ার জেল ব্যবহার করছি, এখনো কোনো মতামত নেই।",1,"হেয়ার-B জেল-I ব্যবহার করছি, এখনো কোনো মতামত নেই।"
1324,হেয়ার জেলটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।,0,হেয়ার জেলটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।
1325,হেয়ার জেল টি খুবই বাজে। একদম ভালো না।,0,হেয়ার-B জেল-I টি খুবই বাজে। একদম ভালো না।
1326,হেয়ার জেলটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।,0,হেয়ার জেলটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।
1327,হেয়ার জেলটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0,হেয়ার জেলটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।
1328,হেয়ার জেল টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1,হেয়ার-B জেল-I টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।
1329,হেয়ার জেল টি খুবই বাজে। একদম ভালো না।,0,হেয়ার-B জেল-I টি খুবই বাজে। একদম ভালো না।
1330,হেয়ার জেল টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1,হেয়ার-B জেল-I টি ডেলিভারি পেয়েছি। ধন্যবাদ।
1331,হেয়ার জেল টি অনেক ভালো! আমি খুবই খুশি।,2,হেয়ার-B জেল-I টি অনেক ভালো! আমি খুবই খুশি।
1332,হেয়ার জেল টি খুব কাজের। দাম অনুযায়ী দারুণ।,2,হেয়ার-B জেল-I টি খুব কাজের। দাম অনুযায়ী দারুণ।
1333,হেয়ার জেল টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1,হেয়ার-B জেল-I টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।
1334,হেয়ার জেল টি হাতে পেয়েছি। মোটামুটি ভালো।,1,হেয়ার-B জেল-I টি হাতে পেয়েছি। মোটামুটি ভালো।
1335,"হেয়ার জেল ব্যবহার করছি, এখনো কোনো মতামত নেই।",1,"হেয়ার-B জেল-I ব্যবহার করছি, এখনো কোনো মতামত নেই।"
1336,হেয়ার জেল টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0,হেয়ার-B জেল-I টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।
1337,হেয়ার জেল টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1,হেয়ার-B জেল-I টি ডেলিভারি পেয়েছি। ধন্যবাদ।
1338,হেয়ার জেল টি খুবই বাজে। একদম ভালো না।,0,হেয়ার-B জেল-I টি খুবই বাজে। একদম ভালো না।
1339,হেয়ার জেল ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।,2,হেয়ার-B জেল-I ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।
1340,হেয়ার জেল অনেক চমৎকার একটা প্রোডাক্ট।,2,হেয়ার-B জেল-I অনেক চমৎকার একটা প্রোডাক্ট।
1341,হেয়ার জেল টি হাতে পেয়েছি। মোটামুটি ভালো।,1,হেয়ার-B জেল-I টি হাতে পেয়েছি। মোটামুটি ভালো।
1342,"হেয়ার জেল ব্যবহার করছি, এখনো কোনো মতামত নেই।",1,"হেয়ার-B জেল-I ব্যবহার করছি, এখনো কোনো মতামত নেই।"
1343,হেয়ার জেল টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1,হেয়ার-B জেল-I টি ডেলিভারি পেয়েছি। ধন্যবাদ।
1344,হেয়ার জেল টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1,হেয়ার-B জেল-I টি ডেলিভারি পেয়েছি। ধন্যবাদ।
1345,হেয়ার জেল টি সম্পর্কে নতুন করে বলার কিছু নেই।,1,হেয়ার-B জেল-I টি সম্পর্কে নতুন করে বলার কিছু নেই।
1346,হেয়ার জেল এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2,হেয়ার-B জেল-I এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।
1347,"হেয়ার জেল ব্যবহার করছি, এখনো কোনো মতামত নেই।",1,"হেয়ার-B জেল-I ব্যবহার করছি, এখনো কোনো মতামত নেই।"
1348,হেয়ার জেল টি খুব কাজের। দাম অনুযায়ী দারুণ।,2,হেয়ার-B জেল-I টি খুব কাজের। দাম অনুযায়ী দারুণ।
1349,হেয়ার জেল টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1,হেয়ার-B জেল-I টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।
1350,হেয়ার জেল অনেক চমৎকার একটা প্রোডাক্ট।,2,হেয়ার-B জেল-I অনেক চমৎকার একটা প্রোডাক্ট।
1351,হেয়ার জেল টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1,হেয়ার-B জেল-I টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।
1352,হেয়ার জেল টি হাতে পেয়েছি। মোটামুটি ভালো।,1,হেয়ার-B জেল-I টি হাতে পেয়েছি। মোটামুটি ভালো।
1353,হেয়ার জেলটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।,0,হেয়ার জেলটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।
1354,হেয়ার জেল এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2,হেয়ার-B জেল-I এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।
1355,হেয়ার জেলটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।,0,হেয়ার জেলটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।
1356,হেয়ার জেল টি খুব কাজের। দাম অনুযায়ী দারুণ।,2,হেয়ার-B জেল-I টি খুব কাজের। দাম অনুযায়ী দারুণ।
1357,হেয়ার জেল অনেক চমৎকার একটা প্রোডাক্ট।,2,হেয়ার-B জেল-I অনেক চমৎকার একটা প্রোডাক্ট।
1358,হেয়ার জেল এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2,হেয়ার-B জেল-I এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।
1359,"হেয়ার জেল ব্যবহার করছি, এখনো কোনো মতামত নেই।",1,"হেয়ার-B জেল-I ব্যবহার করছি, এখনো কোনো মতামত নেই।"
1360,হেয়ার জেল টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0,হেয়ার-B জেল-I টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।
1361,হেয়ার জেল টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1,হেয়ার-B জেল-I টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।
1362,হেয়ার জেল টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।,0,হেয়ার-B জেল-I টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।
1363,হেয়ার জেল টি অনেক ভালো! আমি খুবই খুশি।,2,হেয়ার-B জেল-I টি অনেক ভালো! আমি খুবই খুশি।
1364,হেয়ার জেল টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0,হেয়ার-B জেল-I টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।
1365,হেয়ার জেল ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।,2,হেয়ার-B জেল-I ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।
1366,"হেয়ার জেল ব্যবহার করছি, এখনো কোনো মতামত নেই।",1,"হেয়ার-B জেল-I ব্যবহার করছি, এখনো কোনো মতামত নেই।"
1367,হেয়ার জেল টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1,হেয়ার-B জেল-I টি ডেলিভারি পেয়েছি। ধন্যবাদ।
1368,হেয়ার জেল টি খুবই বাজে। একদম ভালো না।,0,হেয়ার-B জেল-I টি খুবই বাজে। একদম ভালো না।
1369,হেয়ার জেল টি খুবই বাজে। একদম ভালো না।,0,হেয়ার-B জেল-I টি খুবই বাজে। একদম ভালো না।
1370,হেয়ার জেলটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0,হেয়ার জেলটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।
1371,হেয়ার জেলটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0,হেয়ার জেলটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।
1372,হেয়ার জেল টি সম্পর্কে নতুন করে বলার কিছু নেই।,1,হেয়ার-B জেল-I টি সম্পর্কে নতুন করে বলার কিছু নেই।
1373,হেয়ার জেল অনেক চমৎকার একটা প্রোডাক্ট।,2,হেয়ার-B জেল-I অনেক চমৎকার একটা প্রোডাক্ট।
1374,হেয়ার জেল টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0,হেয়ার-B জেল-I টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।
1375,হেয়ার জেল টি সম্পর্কে নতুন করে বলার কিছু নেই।,1,হেয়ার-B জেল-I টি সম্পর্কে নতুন করে বলার কিছু নেই।
1376,হেয়ার জেল টি সম্পর্কে নতুন করে বলার কিছু নেই।,1,হেয়ার-B জেল-I টি সম্পর্কে নতুন করে বলার কিছু নেই।
1377,হেয়ার জেল টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।,0,হেয়ার-B জেল-I টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।
1378,হেয়ার জেলটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0,হেয়ার জেলটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।
1379,হেয়ার জেল টি হাতে পেয়েছি। মোটামুটি ভালো।,1,হেয়ার-B জেল-I টি হাতে পেয়েছি। মোটামুটি ভালো।
1380,হেয়ার জেল টি হাতে পেয়েছি। মোটামুটি ভালো।,1,হেয়ার-B জেল-I টি হাতে পেয়েছি। মোটামুটি ভালো।
1381,হেয়ার জেল টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1,হেয়ার-B জেল-I টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।
1382,হেয়ার জেল টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0,হেয়ার-B জেল-I টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।
1383,"হেয়ার জেল ব্যবহার করছি, এখনো কোনো মতামত নেই।",1,"হেয়ার-B জেল-I ব্যবহার করছি, এখনো কোনো মতামত নেই।"
1384,হেয়ার জেল এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2,হেয়ার-B জেল-I এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।
1385,হেয়ার জেল অনেক চমৎকার একটা প্রোডাক্ট।,2,হেয়ার-B জেল-I অনেক চমৎকার একটা প্রোডাক্ট।
1386,হেয়ার জেল ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।,2,হেয়ার-B জেল-I ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।
1387,"হেয়ার জেল ব্যবহার করছি, এখনো কোনো মতামত নেই।",1,"হেয়ার-B জেল-I ব্যবহার করছি, এখনো কোনো মতামত নেই।"
1388,হেয়ার জেল টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1,হেয়ার-B জেল-I টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।
1389,হেয়ার জেল টি খুবই বাজে। একদম ভালো না।,0,হেয়ার-B জেল-I টি খুবই বাজে। একদম ভালো না।
1390,হেয়ার জেল টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।,0,হেয়ার-B জেল-I টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।
1391,হেয়ার জেলটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0,হেয়ার জেলটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।
1392,"হেয়ার জেল ব্যবহার করছি, এখনো কোনো মতামত নেই।",1,"হেয়ার-B জেল-I ব্যবহার করছি, এখনো কোনো মতামত নেই।"
1393,হেয়ার জেল টি হাতে পেয়েছি। মোটামুটি ভালো।,1,হেয়ার-B জেল-I টি হাতে পেয়েছি। মোটামুটি ভালো।
1394,হেয়ার জেল টি অনেক ভালো! আমি খুবই খুশি।,2,হেয়ার-B জেল-I টি অনেক ভালো! আমি খুবই খুশি।
1395,হেয়ার জেলটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0,হেয়ার জেলটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।
1396,হেয়ার জেল টি খুবই বাজে। একদম ভালো না।,0,হেয়ার-B জেল-I টি খুবই বাজে। একদম ভালো না।
1397,হেয়ার জেল টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।,0,হেয়ার-B জেল-I টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।
1398,হেয়ার জেল এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2,হেয়ার-B জেল-I এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।
1399,হেয়ার জেল টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0,হেয়ার-B জেল-I টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।
1400,হেয়ার জেলটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0,হেয়ার জেলটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।
1401,লিপজেল টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1,লিপজেল-B টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।
1402,লিপজেল টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1,লিপজেল-B টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।
1403,লিপজেল টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1,লিপজেল-B টি ডেলিভারি পেয়েছি। ধন্যবাদ।
1404,লিপজেল টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1,লিপজেল-B টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।
1405,"লিপজেল ব্যবহার করছি, এখনো কোনো মতামত নেই।",1,"লিপজেল-B ব্যবহার করছি, এখনো কোনো মতামত নেই।"
1406,লিপজেল টি খুবই বাজে। একদম ভালো না।,0,লিপজেল-B টি খুবই বাজে। একদম ভালো না।
1407,লিপজেল টি খুব কাজের। দাম অনুযায়ী দারুণ।,2,লিপজেল-B টি খুব কাজের। দাম অনুযায়ী দারুণ।
1408,লিপজেল অনেক চমৎকার একটা প্রোডাক্ট।,2,লিপজেল-B অনেক চমৎকার একটা প্রোডাক্ট।
1409,লিপজেল টি সম্পর্কে নতুন করে বলার কিছু নেই।,1,লিপজেল-B টি সম্পর্কে নতুন করে বলার কিছু নেই।
1410,লিপজেল টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।,0,লিপজেল-B টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।
1411,লিপজেল টি সম্পর্কে নতুন করে বলার কিছু নেই।,1,লিপজেল-B টি সম্পর্কে নতুন করে বলার কিছু নেই।
1412,লিপজেল টি হাতে পেয়েছি। মোটামুটি ভালো।,1,লিপজেল-B টি হাতে পেয়েছি। মোটামুটি ভালো।
1413,লিপজেলটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0,লিপজেলটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।
1414,লিপজেলটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0,লিপজেলটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।
1415,লিপজেলটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।,0,লিপজেলটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।
1416,লিপজেল টি সম্পর্কে নতুন করে বলার কিছু নেই।,1,লিপজেল-B টি সম্পর্কে নতুন করে বলার কিছু নেই।
1417,লিপজেল টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।,0,লিপজেল-B টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।
1418,লিপজেলটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0,লিপজেলটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।
1419,লিপজেল টি হাতে পেয়েছি। মোটামুটি ভালো।,1,লিপজেল-B টি হাতে পেয়েছি। মোটামুটি ভালো।
1420,লিপজেল টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1,লিপজেল-B টি ডেলিভারি পেয়েছি। ধন্যবাদ।
1421,"লিপজেল ব্যবহার করছি, এখনো কোনো মতামত নেই।",1,"লিপজেল-B ব্যবহার করছি, এখনো কোনো মতামত নেই।"
1422,লিপজেল টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।,0,লিপজেল-B টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।
